date,value
2009-05-01,861.7976
2009-06-01,855.1111
2009-07-01,850.2591
2009-08-01,848.9718
2009-09-01,846.5415
2009-10-01,840.3359
2009-11-01,839.6435
2009-12-01,833.5876
2010-01-01,818.2513
2010-02-01,811.1881
2010-03-01,885.5232
2010-04-01,1156.2471
2010-05-01,1147.5505
2010-06-01,1139.4525
2010-07-01,1135.8661
2010-08-01,1132.7901
2010-09-01,1120.0328
2010-10-01,1111.5016
2010-11-01,1106.9229
2010-12-01,1105.3051
2011-01-01,1074.036
2011-02-01,1070.6364
2011-03-01,1070.5093
2011-04-01,1074.722
2011-05-01,1074.0522
2011-06-01,1078.6651
2011-07-01,1080.6017
2011-08-01,1079.8089
2011-09-01,1078.0934
2011-10-01,1079.559
2011-11-01,1081.5259
2011-12-01,1084.0982
2012-01-01,1084.0979
2012-02-01,1086.1408
2012-03-01,1089.5723
2012-04-01,1090.2389
2012-05-01,1098.8013
2012-06-01,1099.4298
2012-07-01,1097.4342
2012-08-01,1100.1562
2012-09-01,1102.1609
2012-10-01,1101.9074
2012-11-01,1101.9186
2012-12-01,1100.532
2013-01-01,1102.0242
2013-02-01,1106.7583
2013-03-01,1111.7084
2013-04-01,1114.2745
2013-05-01,1118.5017
2013-06-01,1123.3693
2013-07-01,1122.4012
2013-08-01,1125.8332
2013-09-01,1128.2434
2013-10-01,1131.9346
2013-11-01,1127.7092
2013-12-01,1125.2208
2014-01-01,1127.6052
2014-02-01,1133.297
2014-03-01,1138.3327
2014-04-01,1144.8707
2014-05-01,1152.107
2014-06-01,1158.0605
2014-07-01,1163.8163
2014-08-01,1168.4729
2014-09-01,1173.0136
2014-10-01,1174.5986
2014-11-01,1179.5918
2014-12-01,1183.7192
2015-01-01,1184.6943
2015-02-01,1187.558
2015-03-01,1190.2961
2015-04-01,1199.2542
2015-05-01,1205.5421
2015-06-01,1210.9228
2015-07-01,1218.2048
2015-08-01,1225.8428
2015-09-01,1234.0979
2015-10-01,1242.49
2015-11-01,1248.5247
2015-12-01,1256.7869
2016-01-01,1266.4581
2016-02-01,1270.5794
2016-03-01,1281.4208
2016-04-01,1288.9559
2016-05-01,1296.1721
2016-06-01,1309.3295
2016-07-01,1322.4411
2016-08-01,1330.5527
2016-09-01,1334.6234
2016-10-01,1341.4163
2016-11-01,1346.4571
2016-12-01,1353.0125
2017-01-01,1357.8563
2017-02-01,1360.4084
2017-03-01,1363.3701
2017-04-01,1365.9042
2017-05-01,1369.0971
2017-06-01,1370.7339
2017-07-01,1376.4203
2017-08-01,1382.3755
2017-09-01,1391.1718
2017-10-01,1406.8561
2017-11-01,1421.431
2017-12-01,1427.1677
2018-01-01,1432.4077
2018-02-01,1435.3176
2018-03-01,1441.2365
2018-04-01,1459.7446
2018-05-01,1464.0983
2018-06-01,1469.6736
2018-07-01,1469.6492
2018-08-01,1475.8645
2018-09-01,1481.276
2018-10-01,1487.7554
2018-11-01,1494.2542
2018-12-01,1496.7136
2019-01-01,1504.2173
2019-02-01,1511.1244
2019-03-01,1518.0162
2019-04-01,1525.5634
2019-05-01,1536.3529
2019-06-01,1542.8906
2019-07-01,1547.6741
2019-08-01,1557.7126
2019-09-01,1563.1899
2019-10-01,1574.6513
2019-11-01,1581.8078
2019-12-01,1588.5021
2020-01-01,1595.7951
2020-02-01,1601.5293
2020-03-01,1604.8659
2020-04-01,1549.5143
2020-05-01,1520.2317
2020-06-01,1513.5049
2020-07-01,1513.7513
2020-08-01,1511.0309
2020-09-01,1511.9803
2020-10-01,1515.1864
2020-11-01,1515.3942
2020-12-01,1518.9863
2021-01-01,1518.0911
2021-02-01,1521.0419
2021-03-01,1524.7439
2021-04-01,1525.1841
2021-05-01,1545.4652
2021-06-01,1560.8241
2021-07-01,1574.888
2021-08-01,1587.5787
2021-09-01,1596.9383
2021-10-01,1613.2294
2021-11-01,1631.0822
2021-12-01,1648.1457
2022-01-01,1661.3548
2022-02-01,1674.8443
2022-03-01,1700.6452
2022-04-01,1725.7483
2022-05-01,1743.3378
2022-06-01,1762.4288
2022-07-01,1778.5555
2022-08-01,1788.7075
2022-09-01,1803.3077
2022-10-01,1821.7152
2022-11-01,1830.1103
2022-12-01,1839.3095
2023-01-01,1847.6806
2023-02-01,1852.8667
2023-03-01,1866.9537
2023-04-01,1876.4934
2023-05-01,1881.4802
2023-06-01,1885.9279
2023-07-01,1883.6153
2023-08-01,1889.9047
2023-09-01,1896.4319
2023-10-01,1901.6292
2023-11-01,1907.2386
2023-12-01,1901.4427
2024-01-01,1905.1576
2024-02-01,1911.2312
2024-03-01,1915.1728
2024-04-01,1909.5556
2024-05-01,1913.3338
2024-06-01,1915.7168
2024-07-01,1916.6906
2024-08-01,1920.2432
2024-09-01,1923.413
2024-10-01,1925.7692
2024-11-01,1919.7824
2024-12-01,1904.426
2025-01-01,1815.8254
2025-02-01,1819.7642
2025-03-01,1823.2538
2025-04-01,1820.6462
2025-05-01,1827.8477
2025-06-01,1828.4562
2025-07-01,1823.7448
2025-08-01,1828.4149
2025-09-01,1835.9704
2025-10-01,1845.3831
2025-11-01,1852.4853
2025-12-01,1861.8803
